Date,AAPL,MSFT,ASML.AS,^GSPC,^IRX,EURUSD=X
2016-01-01,,,,,,1.0859060287475586
<<<<<<< Updated upstream
2021-03-25,117.45410919189452,222.944091796875,468.9252014160156,3909.52001953125,0.0149999996647238,1.1813069581985474
2021-03-26,118.05799102783205,226.91661071777344,493.3092346191406,3974.5400390625,0.0149999996647238,1.1776621341705322
2021-03-29,118.23332214355467,225.7268218994141,492.9273681640625,3971.090087890625,0.0080000003799796,1.1788004636764526
2021-03-30,116.78205871582033,222.4739227294922,492.7365112304687,3958.550048828125,0.0130000002682209,1.177100658416748
2021-03-31,118.97355651855467,226.2353973388672,493.4045104980469,3972.889892578125,0.0130000002682209,1.1723604202270508
2021-04-01,119.80145263671876,232.54931640625,505.1431884765625,4019.8701171875,0.0080000003799796,1.1728830337524414
2021-04-02,119.80145263671876,232.54931640625,505.1431884765625,4019.8701171875,0.0080000003799796,1.177994966506958
2021-04-05,122.62605285644533,238.99752807617188,505.1431884765625,4077.909912109375,0.0149999996647238,1.176816701889038
2021-04-06,122.92798614501952,237.83644104003903,508.9606323242187,4073.93994140625,0.0149999996647238,1.1818934679031372
2021-04-07,124.5740203857422,239.7939453125,500.9441223144531,4079.949951171875,0.0099999997764825,1.1874228715896606
2021-04-08,126.97004699707033,243.00845336914065,507.719970703125,4097.169921875,0.0049999998882412,1.1873664855957031
2021-04-09,129.5414276123047,245.50335693359375,511.0602111816406,4128.7998046875,0.003000000026077,1.1915684938430786
2021-04-12,127.82718658447266,245.56092834472656,500.466796875,4127.990234375,0.0099999997764825,1.1900511980056765
2021-04-13,130.93421936035156,248.03660583496097,501.7074890136719,4141.58984375,0.0149999996647238,1.1914690732955933
2021-04-14,128.59661865234375,245.25384521484375,506.0975341796875,4124.66015625,0.0149999996647238,1.1954143047332764
2021-04-15,131.00238037109375,249.00570678710935,505.71575927734375,4170.419921875,0.0099999997764825,1.1986095905303955
2021-04-16,130.6712188720703,250.1955413818359,511.9192199707031,4185.47021484375,0.0080000003799796,1.1971746683120728
2021-04-19,131.33355712890625,248.27647399902344,498.3671569824219,4163.259765625,0.0149999996647238,1.1969454288482666
2021-04-20,129.6485595703125,247.81588745117188,488.6326599121094,4134.93994140625,0.0149999996647238,1.204529047012329
2021-04-21,130.02841186523438,250.04205322265625,508.5790100097656,4173.419921875,0.0130000002682209,1.2032392024993896
2021-04-22,128.5089874267578,246.76991271972656,518.8860473632812,4134.97998046875,0.0149999996647238,1.2037750482559204
2021-04-23,130.82708740234375,250.5889892578125,528.811279296875,4180.169921875,0.0149999996647238,1.2014753818511963
2021-04-26,131.21670532226562,250.97279357910156,531.5790405273438,4187.6201171875,0.0080000003799796,1.2089852094650269
2021-04-27,130.89529418945312,251.37582397460935,527.4751586914062,4186.72021484375,0.0099999997764825,1.2081671953201294
2021-04-28,130.10630798339844,244.2655029296875,524.70751953125,4183.18017578125,0.0080000003799796,1.2090305089950562
2021-04-29,130.0089111328125,242.29837036132812,518.0270385742188,4211.47021484375,0.0080000003799796,1.213592290878296
2021-04-30,128.0414581298828,241.98171997070312,516.4999389648438,4181.169921875,0.003000000026077,1.2127091884613037
2021-05-03,129.09335327148438,241.67465209960935,515.6865234375,4192.66015625,0.0049999998882412,1.2027760744094849
2021-05-04,124.5253448486328,237.7692718505859,491.950439453125,4164.66015625,0.0099999997764825,1.2061271667480469
2021-05-05,124.76883697509766,236.5026702880859,516.3565673828125,4167.58984375,0.0080000003799796,1.2015043497085571
2021-05-06,126.36618041992188,239.6307830810547,507.0726013183594,4201.6201171875,0.0080000003799796,1.2007973194122314
2021-05-07,127.03936767578124,242.25042724609375,520.5679321289062,4232.60009765625,0.0080000003799796,1.2068549394607544
2021-05-10,123.7612075805664,237.1839141845703,503.14849853515625,4188.43017578125,0.0049999998882412,1.2171076536178589
2021-05-11,122.84408569335938,236.27235412597656,492.6203308105469,4152.10009765625,0.0099999997764825,1.2140932083129885
2021-05-12,119.78054809570312,229.3347625732422,482.09222412109375,4063.0400390625,0.0099999997764825,1.2144500017166138
2021-05-13,121.9269561767578,233.20179748535156,490.7062072753906,4112.5,0.0080000003799796,1.2078505754470823
2021-05-14,124.34658813476562,238.11468505859375,505.3499450683594,4173.85009765625,0.0049999998882412,1.207729458808899
2021-05-17,123.19530487060548,235.2648162841797,496.54449462890625,4163.2900390625,0.0049999998882412,1.2150373458862305
2021-05-18,121.80989074707033,233.2497406005859,500.46868896484375,4127.830078125,0.0099999997764825,1.215687274932861
2021-05-19,121.65379333496094,233.8267822265625,487.1649475097656,4115.68017578125,0.0049999998882412,1.2223997116088867
2021-05-20,124.2099838256836,237.05841064453125,502.3829345703125,4159.1201171875,0.003000000026077,1.217285394668579
2021-05-21,122.3757781982422,235.7984619140625,502.8614501953125,4155.85986328125,0.003000000026077,1.222538709640503
2021-05-24,124.0051040649414,241.1940460205078,513.3896484375,4197.0498046875,0.003000000026077,1.2183235883712769
2021-05-25,123.80996704101562,242.0980987548828,523.8218994140625,4188.1298828125,0.0099999997764825,1.2214635610580444
2021-05-26,123.7612075805664,241.8768768310547,518.653564453125,4195.990234375,0.0049999998882412,1.2249093055725098
2021-05-27,122.22943878173828,239.7801971435547,520.6636352539062,4200.8798828125,0.0049999998882412,1.21925950050354
2021-05-28,121.57576751708984,240.13604736328125,528.6073608398438,4204.10986328125,0.0080000003799796,1.2193188667297363
2021-05-31,121.57576751708984,240.13604736328125,523.7262573242188,4204.10986328125,0.0080000003799796,1.2190067768096924
2021-06-01,121.2537612915039,237.94317626953125,527.458740234375,4202.0400390625,0.0099999997764825,1.223286509513855
2021-06-02,122.0147705078125,237.8470458984375,531.287353515625,4208.1201171875,0.0149999996647238,1.2217769622802734
2021-06-03,120.53180694580078,236.31784057617188,525.8318481445312,4192.85009765625,0.0149999996647238,1.220986247062683
2021-06-04,122.82456970214844,241.20361328125,534.15869140625,4229.89013671875,0.0149999996647238,1.213300704956055
2021-06-07,122.83434295654295,244.108154296875,533.9671630859375,4226.52001953125,0.0179999992251396,1.2168411016464231
2021-06-08,123.65388488769533,242.9156188964844,532.9144287109375,4227.259765625,0.0199999995529651,1.2193634510040283
2021-06-09,124.03439331054688,243.8965759277344,538.2742919921875,4219.5498046875,0.0199999995529651,1.217285394668579
2021-06-10,123.03921508789062,247.40708923339844,546.6967163085938,4239.18017578125,0.0199999995529651,1.218200445175171
2021-06-11,124.2490234375,248.0322265625,548.9935913085938,4247.43994140625,0.0179999992251396,1.2172558307647705
2021-06-14,127.30280303955078,249.95587158203125,552.9178466796875,4255.14990234375,0.0149999996647238,1.2110203504562378
2021-06-15,126.48324584960938,248.4842834472656,553.6834106445312,4246.58984375,0.0199999995529651,1.212224006652832
2021-06-16,126.98085021972656,247.5417022705078,559.138916015625,4223.7001953125,0.0280000008642673,1.2127091884613037
2021-06-17,128.5808868408203,250.9272003173828,564.4029541015625,4221.85986328125,0.0280000008642673,1.1995586156845093
2021-06-18,127.28331756591795,249.51332092285156,539.614013671875,4166.4501953125,0.0280000008642673,1.1913414001464844
2021-06-21,129.0784912109375,252.59103393554688,544.3038330078125,4224.7900390625,0.0299999993294477,1.1873664855957031
2021-06-22,130.71759033203125,255.36090087890625,550.81201171875,4246.43994140625,0.0379999987781047,1.1912561655044556
2021-06-23,130.4444122314453,255.13015747070312,545.9310302734375,4241.83984375,0.0399999991059303,1.1936734914779663
2021-06-24,130.16146850585938,256.495849609375,557.1292114257812,4266.490234375,0.0430000014603138,1.193317413330078
2021-06-25,129.86874389648438,254.88961791992188,556.5548095703125,4280.7001953125,0.0430000014603138,1.1930327415466309
2021-06-28,131.4980926513672,258.4482421875,561.2447509765625,4290.60986328125,0.0399999991059303,1.1942152976989746
2021-06-29,133.01040649414062,261.0258483886719,564.5943603515625,4291.7998046875,0.0399999991059303,1.1928904056549072
2021-06-30,133.62498474121094,260.5448913574219,554.544921875,4297.5,0.0399999991059303,1.1901928186416626
2021-07-01,133.927490234375,261.2182312011719,546.7923583984375,4319.93994140625,0.0399999991059303,1.1856770515441897
2021-07-02,136.55198669433594,267.03692626953125,554.1619873046875,4352.33984375,0.0379999987781047,1.1846235990524292
2021-07-05,136.55198669433594,267.03692626953125,556.4591674804688,4352.33984375,0.0379999987781047,1.1856207847595217
2021-07-06,138.5618438720703,267.0466003417969,555.119140625,4343.5400390625,0.0399999991059303,1.186380386352539
2021-07-07,141.04971313476562,269.2297668457031,558.6604614257812,4358.1298828125,0.0430000014603138,1.1824523210525513
2021-07-08,139.75209045410156,266.8157043457031,542.9639892578125,4320.81982421875,0.0430000014603138,1.17933988571167
2021-07-09,141.57662963867188,267.3158264160156,558.0860595703125,4369.5498046875,0.0430000014603138,1.184800386428833
2021-07-12,140.98143005371094,266.7195739746094,566.3171997070312,4384.6298828125,0.0430000014603138,1.187295913696289
2021-07-13,142.09365844726562,270.2396240234375,573.8782958984375,4369.2099609375,0.0450000017881393,1.186521053314209
2021-07-14,145.51820373535156,271.711181640625,582.9707641601562,4374.2998046875,0.0450000017881393,1.1775373220443726
2021-07-15,144.86453247070312,270.2877197265625,573.7825927734375,4360.02978515625,0.0379999987781047,1.1833338737487793
2021-07-16,142.825439453125,270.0184326171875,564.020263671875,4327.16015625,0.0379999987781047,1.1811814308166504
2021-07-19,138.98135375976562,266.4214172363281,552.5347900390625,4258.490234375,0.0399999991059303,1.1814005374908447
2021-07-20,142.59121704101562,268.64312744140625,555.9806518554688,4323.06005859375,0.0450000017881393,1.1793843507766724
2021-07-21,141.85951232910156,270.6436462402344,573.3998413085938,4358.68994140625,0.0450000017881393,1.1784114837646484
2021-07-22,143.22543334960938,275.2024230957031,594.1690063476562,4367.47998046875,0.0430000014603138,1.179273009300232
2021-07-23,144.9425811767578,278.59747314453125,611.396728515625,4411.7900390625,0.0450000017881393,1.177273869514465
2021-07-26,145.3621063232422,278.00115966796875,610.6309814453125,4422.2998046875,0.0399999991059303,1.177343249320984
2021-07-27,143.19613647460938,275.58709716796875,596.2745361328125,4401.4599609375,0.0450000017881393,1.1807769536972046
2021-07-28,141.44973754882812,275.2793273925781,614.9380493164062,4400.64013671875,0.0450000017881393,1.1823126077651978
2021-07-29,142.09365844726562,275.54864501953125,615.1292724609375,4419.14990234375,0.0399999991059303,1.1845955848693848
2021-07-30,142.3083038330078,274.0193786621094,611.5880737304688,4395.259765625,0.0399999991059303,1.189299702644348
2021-08-02,141.9766082763672,273.9328308105469,624.7003173828125,4387.16015625,0.0379999987781047,1.186704158782959
2021-08-03,143.77174377441406,276.1448974609375,623.0733642578125,4423.14990234375,0.0450000017881393,1.1874650716781616
2021-08-04,143.3717498779297,275.5583190917969,641.3540649414062,4402.66015625,0.0450000017881393,1.1869436502456665
2021-08-05,143.4790496826172,278.4531555175781,643.746826171875,4429.10009765625,0.0430000014603138,1.1837401390075684
2021-08-06,142.79515075683594,278.3955078125,637.4298095703125,4436.52001953125,0.0430000014603138,1.1835720539093018
2021-08-09,142.74624633789062,277.30877685546875,642.2156372070312,4432.35009765625,0.0450000017881393,1.1749500036239624
