Date,AAPL,MSFT,ASML.AS,^GSPC,EURUSD,^IRX
2016-02-01,-0.009392724199163715,-0.006921618018334518,0.0033190648586787956,-0.00044333484554180534,-0.010206691073721262,-0.005000025033950806
2016-02-02,-0.02042889221025559,-0.03175452466483996,-0.026987954394548673,-0.01892096871823143,0.006571266280479868,0.0350000262260437
2016-02-03,0.019599019377725457,-0.015975892380263375,-0.010265438408603942,0.0049796200215740235,0.00226920020820641,0.0029999911785126288
2016-02-04,0.008003078253248894,-0.0030723548750427624,0.004167362327289122,0.0015255682925234377,0.015353470236526761,-0.05000001192092901
2016-02-05,-0.027071234371701926,-0.03602594480001587,-0.02715445883159159,-0.018654158276351848,0.009774485442781082,-0.004999995231628418
2016-02-08,0.010474482516987658,-0.01506488645480365,-0.03948174568216654,-0.014255057923057347,-0.004915944830655657,-0.018000006675720215
2016-02-09,-0.00021063096017910182,-0.002634713962255392,-0.006822445243920167,-0.0006638406467602255,0.004009114545849865,0.04000002145767212
2016-02-10,-0.0076084834573133045,0.008687824356583766,-0.02952573616583779,-0.00018896813076091644,0.00891315103106425,-0.002000004053115789
2016-02-11,-0.006064873369145348,-0.0004027425556949718,-0.023182013698752776,-0.012377447329256216,-0.0008012091767712855,-0.025000005960464533
2016-02-12,0.0030903939194789442,0.01617008527311537,0.0015252994103477839,0.01933001520704595,0.0032768308529634027,-0.0029999911785125732
2016-02-15,0.0,0.0,0.037930244716458575,0.0,-0.008160901062795328,0.0
2016-02-16,0.02780419575769858,0.018769539935098008,-0.006960929385556058,0.016381737741684915,-0.004636814033404252,0.0029999911785125732
2016-02-17,0.01519860013000737,0.025699527060720033,0.03173159918569785,0.016346110625641338,-0.002421775900273588,0.020000010728836115
2016-02-18,-0.019138507613513885,-0.0043973537581026905,0.00906874003153423,-0.004676632123934705,-0.0021602204463326666,-0.005000025033950806
2016-02-19,-0.0022880034113881022,-0.007114703317575538,0.018527012055791603,-2.60332818018429e-05,-0.001078322142747798,-0.0049999952316284735
2016-02-22,0.008708377058680597,0.015890158741082433,0.010202453229073259,0.014350731099076084,0.0011673797064114223,0.01000002026557928
2016-02-23,-0.022865075846065706,-0.028317427686279994,-0.0006268031655561728,-0.01253257757078849,-0.008661347569662766,0.02499997615814209
2016-02-24,0.014781466037644884,0.003511049923776551,-0.0022595800871956437,0.0044299600346319485,-8.82107138321326e-05,-0.0029999911785125732
2016-02-25,0.006844276370735327,0.014305064234257422,0.0159582557365752,0.011284366730450844,-0.001190199788027206,-0.004999995231628418
2016-02-26,0.001548666247355706,-0.01547435489935436,0.02720856005800027,-0.0018718653295646535,0.0010027261813616976,-0.006999999284744318
2016-02-29,-0.002272727163489253,-0.008220730794492542,0.01836664075358941,-0.008154131091571704,-0.009207485427379999,0.004999995231628418
2016-03-01,0.038946431326410305,0.032865900496746606,0.016292805503094,0.023588385401618728,-0.0032064723483805242,0.011999994516372736
2016-03-02,0.002185758101201979,0.0070122258216173934,-0.0033770445552316923,0.004085949861101922,-0.001197081359238297,-0.016999989748001154
2016-03-03,0.007416703686707575,-0.011396334850568336,0.00011663985918629932,0.003492634320316937,-0.0006415231696554621,-0.039999991655349676
2016-03-04,0.014767528080661431,-0.006131176224300081,0.009750276702318978,0.0033004398659416986,0.007330846721414482,0.0019999742507934015
2016-03-07,-0.011128518577322876,-0.019407064068893594,0.0012698062524783486,0.0008846228008639487,0.00410332553486821,0.0
2016-03-08,-0.008280367362112247,0.012076776814475089,-0.011603516995373235,-0.011303756056006186,0.0020028926766375924,0.040000021457672175
2016-03-09,0.00089078715316427,0.022778233858744484,-0.0014020864981247273,0.00503967278281425,-0.0010899903497589847,-0.017000019550323486
2016-03-10,0.0004941691267177351,-0.0150637228980953,0.000701338338666526,0.00015579279712262694,-0.0013636455184835835,0.015000015497207586
2016-03-11,0.010716263469311808,0.01940677388686428,0.015414296316224452,0.016262545588851488,0.017090344189194393,0.004999995231628418
2016-03-14,0.002539340120645767,0.0018827134517113895,0.005848758879189481,-0.0012617686166118578,-0.0009385721430361505,0.0
2016-03-15,0.01989463394291122,0.007868220457920266,-0.006078778546593418,-0.0018386309343179589,-0.0059237805074355485,0.0169999897480011
2016-03-16,0.013203388043167457,0.014082065653061318,-0.0009206081254760569,0.0055847278817799184,0.000632999291797192,-0.02499997615814209
2016-03-17,-0.0016053593040400978,0.005687577702794244,-0.006584763714462179,0.006573583068596323,0.009846507020469684,-0.025000005960464422
2016-03-18,0.0011334996875089498,-0.02163734438537544,0.008195660827439017,0.004395967251026178,0.008789321158289546,0.004999995231628418
2016-03-21,-9.40646741843635e-05,0.006893420563433179,-0.004147436049015521,0.0009850919042923014,-0.0034461334408439088,0.007999986410140991
2016-03-22,0.007618650374648248,0.003891246803948989,0.011135113348124535,-0.0008777728967722512,-0.0038275154051225038,0.006999999284744207
2016-03-23,-0.00554396824991945,-0.0018511858096972294,0.005804717764679899,-0.00640650953066712,-0.0011565874563953665,-0.0019999742507934015
2016-03-24,-0.004343420491248728,0.004437230194399859,-0.018557135436310615,-0.0003781417793768198,-0.0037415464806334225,-0.018000006675720215
2016-03-25,0.0,0.0,0.0,0.0,-0.001173264180125696,0.0
2016-03-28,-0.004553056950201204,-0.012436546662291386,0.0,0.000545106888072358,-0.0007144684537660043,-0.02000001072883606
2016-03-29,0.023395779840942026,0.021617595509660158,0.019124675389362335,0.00877801205423741,0.0038239447721831305,-0.030000001192092923
2016-03-30,0.01730847218794952,0.00619538653137565,0.012736250298586417,0.0043408799935662195,0.00794059446678328,-0.039999991655349704
2016-03-31,-0.0052161036172604204,0.003264548051884474,-0.00011227318178462152,-0.0020418423596207116,0.003767316237481857,0.008000001311302102
2016-04-01,0.009133010406087909,0.006137155534253911,-0.015463749639171609,0.006310959066599757,0.0039636544882739695,0.02499999105930331
2016-04-04,0.010221147094119585,-0.0025224398186023934,0.017813270955759474,-0.003213480045854618,0.0009107559348322408,-0.034999996423721313
2016-04-05,-0.011858971235134533,-0.015820093394861318,-0.021117688532135935,-0.01019629841179453,-9.10592102153291e-05,0.034999996423721313
2016-04-06,0.010418014971900832,0.010211511680669756,0.0020524854108643522,0.01045279793201316,-0.0006148142788692096,0.0020000040531159002
2016-04-07,-0.022050764907427394,-0.012046056588167424,0.00499873518465141,-0.012048073970004866,0.002016625650093088,0.0
2016-04-08,0.001105211301127524,-0.0007349684887305635,0.004635745873591797,0.0027827026046162826,-0.002722054468835322,-0.0020000040531159002
2016-04-11,0.0033074740579399605,-0.0020233344204802733,-0.003955892841201513,-0.0027435458896038338,0.0025510387479342374,-0.008000001311302213
2016-04-12,0.012940865959140102,0.006240716546239444,0.0011318391861530146,0.009615753881389974,0.0008669027018344033,0.020000010728836115
2016-04-13,0.01438367078503645,0.012727733620257758,0.021043674539024747,0.009990069768557895,-0.0024507096616071316,-0.006999999284744318
2016-04-14,0.000535495406904744,0.00018045037925920574,-0.01652908506004137,0.00017291243013242585,-0.009348813403846658,-0.008000001311302102
2016-04-15,-0.020275817357753797,0.005224867269676083,-0.0005632579459888497,-0.000984769576145959,-0.0008005065896722636,-0.005000010132789695
2016-04-18,-0.02181092822490155,0.01445021619989826,-0.012129775023185874,0.006519725613797989,0.002652082375212579,-0.011999994516372597
2016-04-19,-0.005317159956521025,-0.0012405056721837126,0.006480156062892081,0.0030797379028665328,0.000802603680426066,0.017000004649162292
2016-04-20,0.002055374955897045,-0.014288579568336991,-0.0415305143215035,0.0007612550492345003,0.0044656517299041295,0.0029999911785125177
2016-04-21,-0.010887052060610216,0.0034123684771761374,0.004948636110750804,-0.005207562857292034,-0.004816204111791496,0.0069999992847442905
2016-04-22,-0.002739985890261799,-0.07441160111953567,0.003403098718637018,4.785857954074228e-05,-0.0011524698211553375,0.0
2016-04-25,-0.005694047072348772,0.006352643558646742,0.0004683898324280756,-0.0018136896207629953,-0.00514716774006994,0.013000011444091797
2016-04-26,-0.00697141892810679,-0.012940319355201556,0.0021050435380434527,0.0018710001742369307,0.0031053790136885565,0.006999999284744207
2016-04-27,-0.06462118923685425,-0.009767964478617205,0.015074488706462462,0.0016479941117468401,0.002663082532895828,0.0
2016-04-28,-0.031043184072614714,-0.020627388507600895,0.009278753722429908,-0.00927363606156167,0.002647486180481382,-0.03500001132488251
2016-04-29,-0.011561027899332643,-0.0006014068059409529,-0.03835432238047788,-0.005075949230557177,0.002370534440149008,-0.0169999897480011
2016-05-02,-0.0010673409107808435,0.01472968292063173,0.0050818204377976305,0.007779606697244105,0.009389838457966277,-0.008000001311302102
2016-05-03,0.01631262344061113,-0.01653581525401967,-0.021963075640936542,-0.008714499388395887,0.005390668042070114,0.01799999177455902
2016-05-04,-0.010456296279009712,0.0018061323333878312,-0.00452439251047926,-0.00595458270547255,-0.0018193263221850378,-0.004999995231628418
2016-05-05,-0.004067105269657151,0.0014028360816714818,0.004158380337329043,-0.00023903669279415213,-0.0009543129523783916,-0.015000000596046503
2016-05-06,-0.005592411493776307,0.008970462819821855,-0.018104862899966667,0.0031696105535526063,-0.007602457630280269,-0.002999991178512601
2016-05-09,0.0007544527507329944,-0.00637067755043979,0.00977032690763503,0.0007532133076099479,-0.0015841240747151719,0.022999987006187522
2016-05-10,0.0067663746036858916,0.01879562040452412,0.006868738033010545,0.012406365236037333,0.0,0.0400000065565109
2016-05-11,-0.00978860215394571,0.0005877699592299092,-0.008469981531260157,-0.009607522877868724,-0.0011951133129709285,0.00499999523162839
2016-05-12,-0.023736439934118215,0.008970544400843555,-0.015028107755572208,-0.00016947926796424465,0.004617313404738642,0.009999990463256891
2016-05-13,0.0019904435137983456,-0.00838278021107349,0.017244776908579104,-0.008514434161752484,-0.004389807118385353,0.0
2016-05-16,0.03644674576387368,0.014575660186874884,0.03481123986772939,0.009748976389612767,-0.005287602378223741,0.0
2016-05-17,-0.004162987003942433,-0.018827516373287206,-0.005957305504349406,-0.009455863552162807,-7.921648996507311e-05,0.010000020265579224
2016-05-18,0.01138012641696773,0.005921570616830228,0.008685732612664412,0.00020515768640127935,0.0,0.002000004053115789
2016-05-19,-0.0038146367420843516,-0.009690167933335965,-0.014798772950961296,-0.0037135945227206248,-0.00826043417725727,0.019999980926513672
2016-05-20,0.010770068722159031,0.00594403252268955,0.023879925975530496,0.006001459222804671,-0.0015140235000181696,0.008000016212463434
2016-05-23,0.012627059746052603,-0.011724113218369239,0.0018763951491313276,-0.0020876365681016884,0.0014018498908452475,0.014999985694885198
2016-05-24,0.015129368284796378,0.030705310889597184,0.016502395887313618,0.013588637533990108,-0.0005049370131429516,0.030000001192092896
2016-05-25,0.017416233076691632,0.010220680507031645,0.017934077022707738,0.006950529651583447,-0.006985559794362882,-0.027999997138976995
2016-05-26,0.007899148761787959,-0.004422549815612577,-0.0006794346499348184,-0.0002104660499285901,0.0018840869032437442,-0.03999999165534973
2016-05-27,-0.000597825671947122,0.008252571649935014,0.016961869657186986,0.004277694939439437,0.0029614821769575715,0.023000001907348633
2016-05-30,0.0,0.0,-0.0033472323337374213,0.0,-0.007359535642408992,0.0
2016-05-31,-0.004894842612591076,0.012913105297414346,-0.0008945841300995028,-0.0010057686205899895,0.003450037985085013,-0.015000015497207697
2016-06-01,-0.014118701915056984,-0.0028339862812896102,-0.005046098641301794,0.001134398653926189,-0.0011142917155116097,0.01199999451637268
2016-06-02,-0.007544699583627606,-0.007025792417558903,0.0022461147835008684,0.002820696166986195,0.004755235777335846,-0.02499997615814209
2016-06-03,0.0020449333516524273,-0.013234903230170557,-0.0044970037861275115,-0.002916062236694851,-0.0033176414112727104,0.0
2016-06-06,0.007224623092880738,0.006543425326974792,-0.005083243252220497,0.004885328519363624,0.017686432682216875,-0.020000010728836004
2016-06-07,0.004047733996215155,-0.0005756394316642646,0.006659528849768931,0.001288615629197613,0.0011471163366170239,0.014999985694885198
2016-06-08,-0.0009094184712542059,-0.0011521911694218792,-0.006659528849768923,0.0033041019719547236,-0.0005453170730971647,-0.0299999862909317
2016-06-09,0.007150491010390389,-0.00810355900916577,-0.0004531220631569,-0.0017192355978938075,0.0043253899249274174,0.00499999523162839
2016-06-10,-0.008262891519828758,-0.0027159008962502145,-0.021299327900030883,-0.009217532410166119,-0.008100387014143784,0.0
2016-06-13,-0.015191345652168758,-0.026374029497823574,-0.010588207434121196,-0.008148298789709478,-0.0066537493643782,0.005000010132789612
2016-06-14,0.0012323188767665468,-0.006201707274816592,-0.025350834720923438,-0.0018005050719719037,0.004528805094961433,0.018000006675720298
2016-06-15,-0.003289018623927944,-0.002814031478345165,0.00669625708087606,-0.0018424090638101951,-0.006931253741881397,-0.008000016212463379
2016-06-16,0.004212154954158086,0.013989410475940057,0.00416233081970183,0.0031280931110455722,0.004416478024524096,-0.00999999046325692
2016-06-17,-0.023020946974687845,-0.005173158099692405,-0.010498910352825188,-0.003263284144608922,-0.0009456404670404876,0.002999991178512601
2016-06-20,-0.0024154370713187203,-0.0011978406616597655,0.029659245531389676,0.0057913827784231015,0.008588304743647803,0.0
2016-06-21,0.00848138744388864,0.02212222196667372,0.015710206438216388,0.002708390604209703,-0.0023012116407544942,0.0169999897480011
2016-06-22,-0.003760754155023452,-0.003914649666825314,0.003318022368596865,-0.00165292899657585,-0.006410844372746685,0.0030000209808350164
2016-06-23,0.00573963097768665,0.01788189315514027,0.010115664950912363,0.013275567071955107,0.006875235761559178,0.006999999284744263
2016-06-24,-0.028497915158809433,-0.040893845691231286,-0.03392886876546922,-0.03658079280558263,-0.0003737486607474257,-0.037000000476837186
2016-06-27,-0.014668083845713982,-0.02849807323746698,-0.02355592533241088,-0.018262246511702756,-0.025767007174789764,-0.003000006079673795
2016-06-28,0.016700265488511563,0.020640386582642688,0.00906187304552968,0.01761412160408792,-0.0018964523546687237,0.024999991059303284
2016-06-29,0.008617551590440444,0.022005369723829587,0.024735960841272546,0.016889242971253916,0.005334508808740789,-0.0049999952316283625
2016-06-30,0.012631858210855579,0.012388008429399234,0.023234504498130543,0.013473863149466128,0.004873297031417912,-0.006999999284744318
2016-07-01,0.003028920683223175,-0.00019504982457284401,-0.003400148488125924,0.0019467062930320223,-0.0019788422459707227,-0.00499999523162839
2016-07-04,0.0,0.0,-0.009123003931406505,0.0,0.0022459764311807523,0.0
2016-07-05,-0.009430381154230156,0.00019504982457292706,-0.011754086888484916,-0.006871028985598719,0.0013477567694007444,-0.004999995231628418
2016-07-06,0.005669016472809414,0.0040957457369488574,-0.01883875880143985,0.0053386870582759595,-0.007296200089325156,0.025000005960464505
2016-07-07,0.004282467820795757,0.0,0.011042494156505735,-0.0008719578867330009,0.003069620985244283,0.006999999284744207
2016-07-08,0.007683619287468606,0.017747439759005407,0.019665197123840357,0.0151381865659924,-0.003003258186911798,0.0029999911785125732
2016-07-11,0.003098286371522191,0.005529487407983068,0.032567899315355565,0.0034028193119982385,-0.001967759709113067,0.0020000040531159002
2016-07-12,0.004526658869268703,0.01172060583482418,0.004646120981680393,0.006984842307345719,0.001270838382200458,0.019999980926513616
2016-07-13,-0.005661899762199594,0.005622099532122883,0.004294729895963339,0.00013475867498170382,0.00044243484305962847,0.0030000209808350164
2016-07-14,0.019626960026118957,0.004288945073763175,0.015808634333127892,0.005245422801696999,0.0028915333292139182,0.0049999952316283625
2016-07-15,-0.00010142996343890271,-0.0007444543645453251,-0.00487984996394403,-0.0009293790598711438,0.0009990572450503967,-0.0049999952316283625
2016-07-18,0.010573908141566876,0.004830073566534855,0.01081117464908068,0.0023794618218687365,-0.004775224691423465,-0.010000020265579224
2016-07-19,0.00040030259218453015,-0.016254546007120178,0.016211991946653664,-0.0014362045004153862,0.0016924751736729915,0.022000014781951904
2016-07-20,0.0009006187565969303,0.051754430264487936,0.029090351040515373,0.004261208315763991,-0.0052783645066787396,0.004999995231628418
2016-07-21,-0.005316489592204781,-0.0019690153814938653,-0.009603177658602262,-0.003619069856524976,0.0005398559400754168,-0.011999994516372736
2016-07-22,-0.0077737572769954804,0.013704737604943208,-0.00395059323753255,0.004543626789510244,0.0012128279705787804,0.0
2016-07-25,-0.013469812985312383,0.0028243354073487353,0.008402356796873473,-0.0030160187399297005,-0.005676765339448428,-0.0049999952316283625
2016-07-26,-0.006906902348724199,0.0005286712463312101,0.013746581581453315,0.0003227321607194127,0.0018886435767625533,0.00999999046325678
2016-07-27,0.06294044115133396,-0.01009309082371554,0.010540453137093871,-0.001199260946808637,-0.000307637037586267,-0.025000005960464478
2016-07-28,0.013410972484440464,0.00035591643647862816,-0.00393975679598389,0.001604920448092453,0.007765382015009816,-0.06299999356269831
2016-07-29,-0.0012461970091656898,0.00832663622894581,0.0014158894516952268,0.0016299801176578648,0.0009860471480390611,0.019999995827674782
2016-08-01,0.017502454274151116,-0.001765765956073939,-0.006998384573307259,-0.0012705941474910585,0.007521339022459522,-0.0019999891519545954
2016-08-02,-0.014914744025814114,0.0,-0.008997033378279643,-0.006381940812667669,0.0,0.041999995708465604
2016-08-03,0.012460030325746003,0.006869348795138066,-0.0010275797098279612,0.0031290427160710972,0.004555674861185054,-0.01199999451637268
2016-08-04,0.0061583558366606695,0.007345348737176654,0.016922085860774146,0.00021254929948908707,-0.006039944627668386,-0.020000010728836115
2016-08-05,0.015093102311813827,0.00988278882454765,-0.000303134132422338,0.00856669728938006,-0.0015043550709452347,0.0020000040531159002
2016-08-08,0.008246292387422364,0.0017239085417713237,-0.0008095956264022198,-0.0009075772915415996,-0.004067036357604987,0.0
2016-08-09,0.004052259557251309,0.002408697237295152,0.0023249381556184785,0.00038971798655598234,-0.0005321441129647425,0.04300001263618469
2016-08-10,-0.007472245532190676,-0.0030979634349665936,-0.010657215916300082,-0.0028687970634882847,0.0028970739216052574,-0.020000010728836115
2016-08-11,-0.0006485298072512809,0.004814546999399042,0.011464342769376324,0.004723415102443644,0.006333835466558864,0.0020000040531159002
2016-08-12,0.002313732421986638,-0.006193911846043446,0.0005044498101968874,-0.0007963633869140575,-0.0042418899444097,-0.01199999451637268
2016-08-15,0.011945650860091778,0.0031016403688544163,0.0017128251095310468,0.002789016294521772,0.0024982306112892433,0.01199999451637268
2016-08-16,-0.0009140461073961018,-0.005555647222392102,-0.014600529286309314,-0.0054941422164782264,0.001531037673697168,0.01299998164176941
2016-08-17,-0.0014636497102816278,0.00208686560437942,-0.05005215618943794,0.0018668460061555662,0.008186617742292809,0.0
2016-08-18,-0.0012828252774641942,0.0006947047306982653,0.008233905209220346,0.002197201696382422,0.0020317675714881405,-0.0029999911785125732
2016-08-19,0.0025634741093029396,0.00034728285311672345,0.006475169990501883,-0.0014413095687681864,0.004461649861066459,0.008000016212463379
2016-08-22,-0.007802826134467321,0.0008672346988486392,-0.0005291175800328953,-0.0005634818833231075,-0.004529491868557557,-0.013000011444091797
2016-08-23,0.003128853360035131,0.003807839490478247,0.015025316645862397,0.001949867178361733,0.0018660338545216854,0.025000005960464478
2016-08-24,-0.007562043088588628,0.0010356813813828913,-0.0034476926061321068,-0.005254055259671874,-0.0016287651923312064,0.0
2016-08-25,-0.004267082327424775,0.003789107779385363,-0.01136581971661937,-0.001366160396645455,-0.003283078973066947,0.0
2016-08-26,-0.00587386902465282,-0.0024097428203064203,0.005488852370974914,-0.001580064238713279,0.0023681928133100437,0.0
2016-08-29,-0.001122650707481368,0.001205523624672755,0.005144319910183264,0.005214428428674345,-0.008096322643500537,0.0
2016-08-30,-0.007706307033442707,-0.0036205699651347093,0.011971253976173685,-0.001955591407122778,-0.0005933771387031251,0.019999980926513616
2016-08-31,0.0009428644510167555,-0.0074557518194955565,-0.013228596218289658,-0.0023786911055626065,-0.003541916776530722,-0.0049999952316283625
2016-09-01,0.005920392656877565,0.0022597824080157493,0.0,-4.138538941144249e-05,0.000669398242409528,-0.004999995231628418
2016-09-02,0.009325808036939569,0.0013881299210014282,0.014366326182795638,0.004192241599034617,0.0035779727913655378,-0.011999994516372736
2016-09-05,0.0,0.0,-0.00674085414759479,0.0,-0.003466254170083479,0.0
2016-09-06,-0.0002785643011893233,-0.0010407125113155824,-0.00041642334999960994,0.002977242370005349,-0.0007811168636914772,0.0
2016-09-07,0.006109408228284551,0.0008674592974525833,0.0017680607177182608,-0.00014639593829345095,0.008962688331043682,0.027000010013580322
2016-09-08,-0.026558469109806446,-0.003996930671583606,-0.0378041218025248,-0.0022254881924702883,-0.0011246487850704737,0.0029999911785126288
2016-09-09,-0.022910460790299354,-0.02147200777202438,-0.006279278003837327,-0.024827742410836417,0.0027014349127084296,0.0
2016-09-12,0.022152330118646597,0.014833199703533502,-0.012457862770172924,0.014570387233434434,-0.0026902998742258147,0.0169999897480011
2016-09-13,0.023525858913704373,-0.009156554848151872,-0.004187134707530953,-0.014941748278210834,0.00021366267368390018,-0.004999995231628418
2016-09-14,0.034774999502044136,-0.004787665755483514,-0.004316103344530185,-0.0005878493998128358,-0.002212531531855482,-0.030000001192092896
2016-09-15,0.03343320475810944,0.016395306687884796,0.016825639528095807,0.01005851644943989,0.0025498453552103796,-0.037000000476837214
2016-09-16,-0.005640302123919333,0.001048725210908237,-0.007772809052100394,-0.0037794277955721,-0.00012369679165697225,-0.004999995231628418
2016-09-19,-0.011728736973781259,-0.0056052769118962445,0.018295198060185636,-1.8603233824686035e-05,-0.007807775057992466,-0.034999996423721286
2016-09-20,-8.781948834457037e-05,-0.0021099079570411398,0.01190694073223806,0.0002990934842341777,0.001988107023017429,0.049999982118606595
2016-09-21,-0.00017624868647242138,0.016583924863065824,0.011028833932644994,0.010858000333635954,-0.002389772824843842,-0.0649999827146531
2016-09-22,0.009379194372583928,0.0010382332917806708,0.02592122987456253,0.006478751917642122,0.003508451907178094,-0.06300000846385947
2016-09-23,-0.016804290411905416,-0.006767976512576176,-0.0006168012632485777,-0.005753292959718776,0.0015122434449735868,0.005000010132789584
2016-09-26,0.0015073887920435836,-0.009271258277375264,-0.0044312326709701096,-0.008624850117916047,0.002592942292141068,0.007999986410140991
2016-09-27,0.0018583349405977049,0.018284963034683018,0.004842132577570787,0.006423495165298114,0.0009444893031245314,0.08200000226497653
2016-09-28,0.007575681017873616,0.0013793649590790285,-0.00010245171950233813,0.005282576603642458,-0.002696311903076753,0.008000016212463379
2016-09-29,-0.015654911503597824,-0.010915763264809851,-0.006704092527208143,-0.009365127730081198,0.00048258291459646655,-0.0280000120401383
2016-09-30,0.007725426371772304,0.0034783598819040805,0.01090987270053783,0.0079363925880277,-0.00048258291459651463,0.024999991059303284
2016-10-03,-0.0046991500636203035,-0.0031297181316162484,-0.0033836307626805917,-0.003266023181527122,0.0013472078218555506,0.027999997138977106
2016-10-04,0.004257031949744919,-0.0031398430246560214,0.005837553123730856,-0.004967881786362002,-0.0021658898894434467,0.027000010013580322
2016-10-05,0.00044211811387545526,0.006963857837890349,-0.00552953912959085,0.004287486231196994,3.360232562436578e-05,-0.0020000040531159002
2016-10-06,0.007402848341536668,0.0017334133625576743,-0.006489854270667185,0.0004814438526045025,-0.00022417864622131028,-0.0029999911785125177
2016-10-07,0.0014912718452491018,0.0010385187518646007,-0.01825140159136694,-0.0032587874416142044,-0.005699907005050658,0.0
2016-10-10,0.017297080881734334,0.004143765594491395,0.015768202155144153,0.004595330317324387,0.004691651837804532,-0.0020000040531159002
2016-10-11,0.0021515845351677094,-0.014753382708254277,-0.030720038966768615,-0.012524577697755964,-0.005025978007065702,0.011999994516372736
2016-10-12,0.008902748505239078,-0.001400013315426544,-0.013986447976240369,0.0011459322063988205,-0.007104769738430128,0.02000001072883606
2016-10-13,-0.0030726526996639678,-0.00333211894810175,-0.01814853005738722,-0.0031040764122339942,-0.004536195589891394,-0.06499999761581421
2016-10-14,0.005541038756814535,0.008745802449634644,0.01738999606160372,0.0002015841591211507,0.0034305603068918436,0.014999985694885198
2016-10-17,-0.0006802671259450593,-0.003489581367423017,-0.00500003083211649,-0.0030426181118402627,-0.007441761541419575,0.004999995231628418
2016-10-18,-0.0006807302043423763,0.00766056383714194,0.011376694184980995,0.00614150560569863,0.004352579694611333,0.03800001740455633
2016-10-19,-0.002984081740896902,-0.002257258736790327,0.021845392245061667,0.0021895721553504997,-0.0035187297515541743,-0.009999990463256836
2016-10-20,-0.0005122367743701547,-0.004878668708126403,-0.006238442457582598,-0.0013766711313809553,-0.0001646506380020189,-0.003000020980834961
2016-10-21,-0.003937341919454584,0.041234067903947694,0.020160304453927,-8.414514015477906e-05,-0.004085401957879828,-0.004999995231628418
2016-10-24,0.008964793796394876,0.022212016614403765,0.0023880085240941987,0.004738594647427366,-0.004384409358858094,-0.0020000040531159002
2016-10-25,0.0050867949335019575,-0.0001640751069230606,-0.005824223852690722,-0.0038049574647063588,-0.0006527512292521241,0.01199999451637268
2016-10-26,-0.022751615138399336,-0.005919976710724271,-0.0009393372096085146,-0.001741927921187231,0.0010881930929809549,-0.01199999451637268
2016-10-27,-0.009649289445663093,-0.008779987853938622,0.00146050077496717,-0.0029911959060088668,0.002267123672550751,-0.03799998760223383
2016-10-28,-0.006660597264126063,-0.0038344908216709785,0.003330869265516102,-0.00311314013962507,-0.0010687761345710978,-0.0020000040531159002
2016-10-31,-0.0015841622002402142,0.0008349421765432183,0.002697872106541794,-0.0001222838841985538,0.007703391184510834,0.021999984979629517
2016-11-01,-0.018220611662455706,-0.0020048046816625122,-0.022743778068305624,-0.006810019108735079,-0.001032047021780874,0.05000001192092901
