Date,Loss,VaR_Normal,ES_Normal,VaR_t,ES_t,VaR_HS,ES_HS,VaR_EWMA,ES_EWMA,VaR_FHS,ES_FHS
2021-04-29,-1977.924222548069,33070.79066534928,33238.351785283034,42192.334756029755,49945.1772920742,42165.48535557722,46416.12236140885,23623.03151176196,23739.351128312617,27357.465931882136,27224.64871047685
2021-04-30,8890.840525605341,33070.21895609351,33237.780427549056,42192.03743321621,49945.87638937339,42165.48535557722,46416.12236140885,22931.094618885047,23044.007143758383,26011.646816956694,25877.628097846093
2021-05-03,-1388.9648234111996,33086.310962056596,33253.90973256236,42125.32824103072,49790.38866502321,42165.48535557722,46416.12236140885,22802.470266056633,22914.749445654506,26922.46021547719,26777.603498381242
2021-05-04,17539.497220926383,33083.44680166917,33251.04392928681,42138.26557132325,49821.01693447899,42165.48535557722,46416.12236140885,22121.97858203622,22230.907026072837,25418.896233679097,25398.92909224321
2021-05-05,18.55838262620826,33130.63231422887,33298.36200935699,42130.47101248436,49734.12601703257,42165.48535557722,46416.12236140885,23662.459128201426,23778.972886017287,31592.66180258078,31828.3078885252
2021-05-06,-10033.301178650196,33132.05405522223,33299.78403789635,42125.99731639574,49722.61162816159,42165.48535557722,46416.12236140885,22941.607735944886,23054.5720273218,29440.83355664006,29605.793270046575
2021-05-07,-6759.322421281796,33132.47062738,33300.22453601909,42079.181474574434,49627.82852236026,42165.48535557722,46416.12236140885,22965.76402427889,23078.847261024643,30002.46709510676,30138.11166722317
2021-05-10,19101.265950561672,33055.056144537964,33222.58013125835,41956.08679103038,49495.17446793252,42165.48535557722,46416.12236140885,22596.822761046395,22708.08933398896,29566.60714562585,29189.334009099057
2021-05-11,6467.668495187607,33110.25964811341,33277.92632298576,42013.02250402881,49523.211803420316,42165.48535557722,46416.12236140885,24463.3176583588,24583.77483711506,35911.01647238415,35402.677481297724
2021-05-12,24347.915756158403,33123.74757718026,33291.43405438705,41954.72497153236,49387.89151566765,42165.48535557722,46416.12236140885,24002.701676230387,24120.89078560734,34051.03959572233,33566.67093520167
2021-05-13,-13640.979039291984,33202.8839948353,33370.80429891829,42087.99604472515,49539.03647501145,42165.48535557722,46416.12236140885,27093.522974048483,27226.931262556183,43069.9976740241,42350.3400943885
2021-05-14,-17465.878971476126,33204.2127850829,33372.19582800258,42006.40718339491,49370.443535450686,42165.48535557722,46416.12236140885,27394.104628388715,27528.992978537008,42607.68984425208,41878.44324732098
2021-05-17,4919.224427498108,33209.9769563649,33378.06686321491,41945.41000874824,49226.095322569316,42165.48535557722,46416.12236140885,28363.125775475943,28502.7855779335,44255.6218228046,43464.61076217816
2021-05-18,9014.485229264596,33221.65438076995,33389.73958346199,41948.65502280248,49212.18668069727,42165.48535557722,46416.12236140885,27641.57304697306,27777.679929617647,40781.98522734969,40058.29447061834
2021-05-19,-505.5434628900757,33239.61887252205,33407.7425274228,41879.83509254096,49052.91807445251,42165.48535557722,46416.12236140885,27287.354321765,27421.717034264842,38780.02665439185,38185.203512816835
2021-05-20,-13827.633554274538,33241.065499501485,33409.18870930234,41878.996857793536,49048.367055701856,42165.48535557722,46416.12236140885,26457.639954495593,26587.917160145927,35120.943507626725,35079.166278305456
2021-05-21,6322.974308001862,33231.80759866909,33399.98014701064,41849.95543152332,48998.965409775155,42165.48535557722,46416.12236140885,26834.542707590073,26966.67577935543,36005.19187761681,36243.915061827305
2021-05-24,-16684.87259465289,33245.1787711756,33413.36944352384,41799.031567327496,48879.99068516773,42165.48535557722,46416.12236140885,26265.360745254828,26394.691169630354,33269.36759432319,34205.70852979587
2021-05-25,-269.31466462987373,33250.584321480594,33418.825437512474,41812.18444191479,48885.5989484664,42165.48535557722,46416.12236140885,27182.20796477058,27316.052937457,37943.236209657065,37297.26242716585
2021-05-26,-1519.9542716281935,33251.00085696869,33419.24211050507,41810.91577648928,48882.40646878721,42165.48535557722,46416.12236140885,26354.575231978197,26484.34494776648,33836.01224476926,34278.85134669237
2021-05-27,6543.971234620727,33249.06009958497,33417.30089030364,41816.04526722472,48895.83779329332,42165.48535557722,46416.12236140885,25566.383999951602,25692.27266847327,29557.844123015107,31692.465696405918
2021-05-28,1310.9915245420004,33262.16945164181,33430.431191904834,41759.57174300893,48767.7471427855,42165.48535557722,46416.12236140885,25066.451411795548,25189.87841628707,28204.65742636971,30374.530003422864
2021-06-01,1001.3147184604892,33261.87152669136,33430.13287130625,41761.31917791387,48771.53771964296,42165.48535557722,46416.12236140885,24314.30550473617,24434.028948850366,26307.422962891607,28243.57183213305
2021-06-02,-859.5007296634925,33196.18845781213,33364.233247953176,41692.3290620602,48724.01135180215,42165.48535557722,46416.12236140885,23580.498151824795,23696.608334454315,24720.236246342865,26479.78110628509
2021-06-03,7347.513065590822,33176.13864896966,33344.13763681667,41757.98298953399,48879.1455600921,42165.48535557722,46416.12236140885,22867.3867979029,22979.985625979778,23346.034611892093,25008.068615731718
2021-06-04,-15466.150398566408,33192.99034989838,33360.99774068176,41747.69191996425,48832.180441901684,42165.48535557722,46416.12236140885,22562.630861405672,22673.729073710303,23638.73957073457,25322.68449847048
2021-06-07,-3580.327147742883,33187.378495303456,33355.45670763636,41715.340835441966,48767.392582454995,42165.48535557722,46416.12236140885,23583.894265168095,23700.021170232318,28208.71841944357,30224.2588110145
2021-06-08,-150.90309853630947,33176.76545266104,33344.833071905305,41752.58394761564,48856.270497996615,42165.48535557722,46416.12236140885,22956.27333545252,23069.30984012307,26596.728999102437,28495.286864707774
2021-06-09,-2201.253785381847,33171.70228456626,33339.76262334072,41781.87057208845,48920.14939422938,42165.48535557722,46416.12236140885,22257.098881519414,22366.692656820407,24935.690721671523,26712.177326336627
2021-06-10,-4732.709447575947,33168.6667263666,33336.64793657708,41857.478958139574,49081.79435458423,42165.48535557722,46416.12236140885,21615.484023522095,21721.918492439472,23657.248327370067,25339.82591492354
2021-06-11,-3061.6836969352603,33149.922194485305,33317.87537608102,41907.61759225217,49208.68685441357,42165.48535557722,46416.12236140885,21129.80151854378,21233.844490725598,23061.775361373235,24701.56330430023
2021-06-14,-9898.81142398107,33150.768586699596,33318.71824553562,41920.14729283938,49230.63799069111,42165.48535557722,46416.12236140885,20560.25868526978,20661.49723313617,22221.222376931863,23798.93253400328
2021-06-15,5177.669581645833,33145.99209893357,33313.9715724517,41857.79545591212,49118.41142178058,42165.48535557722,46416.12236140885,20716.6196102244,20818.628078023597,23935.59411337062,25635.67896141318
2021-06-16,2120.0337194552176,33158.2507574288,33326.23204281728,41847.7068502001,49077.6781832128,42165.48535557722,46416.12236140885,20301.050157960683,20401.01236513015,23403.730568230127,25063.338822169735
2021-06-17,-8040.739110094055,33151.31455191324,33319.280704250516,41884.2827456689,49158.01211215227,42165.48535557722,46416.12236140885,19719.637897024637,19816.737234912645,22363.565342479553,23944.53735358669
2021-06-18,9290.46313698422,33112.095936741185,33279.98226925332,41867.42858316876,49185.470920235806,42165.48535557722,46416.12236140885,19660.268104207993,19757.075105715223,23167.726484082945,24802.337122917426
2021-06-21,-12159.995149462806,33133.18848124519,33301.08264990583,41872.59708566617,49163.97825432214,42165.48535557722,46416.12236140885,19782.85844770686,19880.269083076306,24325.18933554024,26042.18556943958
2021-06-22,-7750.132631256373,33095.44327273297,33263.28565006887,41826.9903954058,49127.63426888827,42165.48535557722,46416.12236140885,20393.47301924064,20493.890315833294,26629.181159938074,28504.18947009211
2021-06-23,1299.349381047767,33092.072056313526,33259.932266997144,41776.069863948855,49036.95060358202,42165.48535557722,46416.12236140885,20259.415079963266,20359.172276344623,26386.755001468748,28247.330391399755
2021-06-24,-2559.8215759648024,33085.08215797757,33252.92827504199,41815.357515113916,49122.91292309578,42165.48535557722,46416.12236140885,19656.181784960703,19752.968665464934,24800.072125191356,26548.58779465488
2021-06-25,1454.275167002029,33086.86083747786,33254.69192147888,41861.418630429376,49207.58991651765,42165.48535557722,46416.12236140885,19113.118538755916,19207.23138021779,23595.28586807568,25257.421013597803
2021-06-28,-7091.227112557856,33076.51156249721,33244.31941659074,41911.26107464212,49319.1495029536,42165.48535557722,46416.12236140885,18549.376390384732,18640.713370056837,22474.862627714818,24055.773086657904
2021-06-29,-4964.431517378071,33076.00039366446,33243.79221430327,41938.75389520531,49375.55694062176,42165.48535557722,46416.12236140885,18432.661020201278,18523.423294332373,22855.19611984017,24460.946058864756
2021-06-30,-657.5142316247502,33076.23554726649,33244.024782416156,41947.317358099746,49391.53993999984,42165.48535557722,46416.12236140885,18093.644449696727,18182.737408970166,22475.752358258527,24055.158364492923
2021-07-01,-2832.820473130389,33076.79786428703,33244.58712709933,41946.148380104045,49388.14715253154,42165.48535557722,46416.12236140885,17546.439898961828,17632.83842744282,21492.425922698625,23000.945222801096
2021-07-02,-16397.08812936712,33078.174586087654,33245.94089962752,42008.203886154006,49506.097046205345,42165.48535557722,46416.12236140885,17088.320148311206,17172.462898836544,20890.00176191883,22351.640403286157
2021-07-06,-4740.009178148794,33084.68236265271,33252.530683900266,41971.99545616412,49408.14719660633,42165.48535557722,46416.12236140885,19020.8838252111,19114.54250368772,27053.953285598614,28975.755387389116
2021-07-07,-7603.95769812097,33085.131755968265,33252.96513615122,42012.48139910206,49486.147739423046,42165.48535557722,46416.12236140885,18638.185137367487,18729.959410593143,25858.415426466985,27694.71643689611
2021-07-08,8555.956512916802,33083.39777757975,33251.247196148506,41962.585780953195,49393.601464220745,42165.48535557722,46416.12236140885,18582.627067559217,18674.12777329743,25724.88109942078,27558.60187212159
2021-07-09,-6711.22780131607,33101.9241092116,33269.80759602726,41897.57474455532,49238.531206753054,42165.48535557722,46416.12236140885,18664.556074101234,18756.460197606582,25973.74106832645,27831.532365060288
2021-07-12,-1385.8277173594324,33101.750277302475,33269.63788795427,41885.65263959019,49215.84479795837,42165.48535557722,46416.12236140885,18495.64828890454,18586.720711838487,25517.843892159395,27347.79553982104
2021-07-13,-5112.894577985205,33100.21958388503,33268.10681300286,41889.856117866344,49226.90087422854,42165.48535557722,46416.12236140885,17949.57614762715,18037.95971574368,24110.70516608577,25843.361084699784
2021-07-14,-8945.710454399976,33094.70912446505,33262.60087793918,41880.68227920807,49220.61781212938,42165.48535557722,46416.12236140885,17644.959936253723,17731.843576603384,23553.026964836612,25246.948355229186
2021-07-15,5021.2247939000135,33093.487888315954,33261.40267469589,41820.57140854908,49106.655672727225,42165.48535557722,46416.12236140885,17850.75304942386,17938.650013402235,24451.88046493232,26213.35789414595
2021-07-16,5361.786646186815,33098.21753890909,33266.14224403492,41793.85662363089,49048.3973406816,42165.48535557722,46416.12236140885,17541.873591478736,17628.249635498523,23805.022394140666,25517.119491787584
2021-07-19,17177.15084127338,33106.71967890657,33274.65983303992,41746.512858791626,48944.64376033459,42165.48535557722,46416.12236140885,17279.739677320373,17364.824976061995,23366.159969613556,25039.831892030354
2021-07-20,-14097.491052953164,33128.69367831243,33296.70990566813,41799.50490155387,49016.471006719876,42165.48535557722,46416.12236140885,19403.151059069023,19498.692018320657,29118.409236919433,31245.46057186428
2021-07-21,-4321.556504171671,33126.59690001796,33294.67822870205,41730.82507658536,48880.13547546625,42165.48535557722,46416.12236140885,20455.480597463164,20556.203218870647,31185.96538715129,33458.84578225839
2021-07-22,-8338.526379370183,33114.683246566485,33282.753283073296,41768.13638301048,48971.81649447104,42165.48535557722,46416.12236140885,19984.628823231345,20083.032974301794,29227.847333695852,31359.704219051768
2021-07-23,-15091.936480079296,33112.92625962744,33281.01635333529,41713.24463839506,48870.14166427062,42165.48535557722,46416.12236140885,19949.935813262633,20048.169136231932,28677.550681183646,30755.48438549001
2021-07-26,-2191.826339495915,33116.77053579718,33284.90085920741,41711.870107194925,48852.229089040266,42165.48535557722,46416.12236140885,21167.87313270186,21272.103569204595,31404.86982412241,33749.07842596991
2021-07-27,10090.83553076137,33107.02200316954,33275.13917390695,41758.60460091648,48957.44370714941,42165.48535557722,46416.12236140885,20560.984402118167,20662.226523408466,29134.33793646697,31305.057896703696
2021-07-28,-2875.909327510894,33130.54459748821,33298.70482753837,41707.34066568008,48822.135653105106,42165.48535557722,46416.12236140885,20747.35625090515,20849.516065675052,29266.14369208058,31434.414078139514
2021-07-29,-1755.0906647298789,33130.764715638485,33298.92443565097,41709.04524090038,48824.865811195275,42165.48535557722,46416.12236140885,20181.95439964632,20281.330180262827,27407.356216323584,29401.127916083056
2021-07-30,3652.2110901856,33131.395088996636,33299.554139647145,41710.71891343134,48826.67891085332,42165.48535557722,46416.12236140885,19592.673016515088,19689.147180355943,25713.23225796639,27533.211541740857
2021-08-02,840.806349235115,33136.07014399991,33304.23678930115,41682.630798415674,48765.97051679857,42165.48535557722,46416.12236140885,19109.466407173022,19203.56126556845,24518.396588293555,26200.842939759637
2021-08-03,-7930.957792379042,33089.5399321807,33257.56308676914,41673.46644547269,48812.5798630303,42165.48535557722,46416.12236140885,18533.50916684205,18624.768016433463,23238.198452448545,24826.86350898477
2021-08-04,2902.146011831569,33089.373583798166,33257.39115389135,41683.11509658685,48832.07380879408,42165.48535557722,46416.12236140885,18528.519196383,18619.753475400135,23796.830878137756,25424.88091397523
2021-08-05,-5657.403771412012,33096.383189960485,33264.3650578379,41734.44271647607,48921.573348245496,42165.48535557722,46416.12236140885,18040.026255184996,18128.855198901303,22841.78400654196,24445.37827756139
2021-08-06,1666.1770718284874,33094.76551269657,33262.75492180679,41709.007028975626,48876.83090112288,42165.48535557722,46416.12236140885,17785.073816082826,17872.647376046196,22666.27982952037,24234.807208916875
2021-08-09,-471.2163043827881,33098.97971110517,33266.97151676162,41693.97203720985,48840.43128841103,42165.48535557722,46416.12236140885,17269.388297238525,17354.422625868152,21711.563612164624,23184.791127544904
2021-08-10,2441.8029422420605,33060.30281841392,33228.18422497322,41719.852141627045,48945.843904281486,42165.48535557722,46416.12236140885,16745.446151534336,16827.90059326618,20881.809423643026,22290.415761866905
2021-08-11,-373.55909129296697,33062.44227727312,33230.32687027848,41706.713893681794,48917.2970534589,42165.48535557722,46416.12236140885,16294.828691607147,16375.064296602324,20335.470011176873,21701.638900499187
2021-08-12,-9785.942995410867,33058.536343774525,33226.416088406746,41728.5898986102,48965.66000968593,42165.48535557722,46416.12236140885,15799.856587477974,15877.654953826328,19694.073489194092,21008.306258901852
2021-08-13,-4058.0825807053616,33055.79229360487,33223.63926717461,41739.856879394836,48999.29420281045,42165.48535557722,46416.12236140885,16301.94591137136,16382.216561499226,22003.210795796364,23457.173832177512
2021-08-16,-6217.34966931836,33050.56141783564,33218.40961037927,41742.36547837343,49014.55382153188,42165.48535557722,46416.12236140885,15973.591638464346,16052.245474801895,21572.48005488227,23003.95787889468
2021-08-17,6652.266891168941,33042.425304657365,33210.27806341972,41736.55392402722,49018.93237285441,42165.48535557722,46416.12236140885,15887.04631664587,15965.274004517118,21854.06856629227,23310.22773427461
2021-08-18,11934.102830046508,33054.08032383508,33221.95605437932,41678.626348280726,48889.924228461925,42165.48535557722,46416.12236140885,15862.653875965845,15940.761455656004,22232.194724132234,23719.711143504537
2021-08-19,-6315.574458100698,33081.39896563793,33249.3399887744,41620.05951651297,48736.28340263046,42165.48535557722,46416.12236140885,16815.85542169375,16898.65655810373,25053.983108390505,26744.308839992278
2021-08-20,-13023.971765219663,33080.964675643125,33248.91114047736,41603.671709868686,48705.91783341343,42165.48535557722,46416.12236140885,16696.05640046832,16778.267647464436,24642.129087023997,26306.305696141848
2021-08-23,-8253.131977018604,33083.49257769647,33251.483418864285,41559.89328603179,48610.20412211346,42165.48535557722,46416.12236140885,17807.638261372922,17895.322928482827,27375.560028185533,29232.128741678076
2021-08-24,-209.97500057950705,33083.55701535771,33251.5536629638,41548.100924000006,48587.03684024001,42165.48535557722,46416.12236140885,17894.21328582955,17982.324247661312,27153.687841963634,28996.796252652155
2021-08-25,1020.3117602947432,33079.10530724468,33247.095848504934,41573.11734438628,48641.79786044476,42165.48535557722,46416.12236140885,17349.496057093023,17434.924835685782,25408.930499737522,27136.707198415625
2021-08-26,5883.285979947637,33066.27751546632,33234.23864205253,41626.91757329402,48763.368009534155,42165.48535557722,46416.12236140885,16831.005652469943,16913.881388494017,23968.94842685435,25596.849336276286
2021-08-27,-7662.016797165835,33075.58504624132,33243.56426914375,41578.19029399964,48656.36070109001,42165.48535557722,46416.12236140885,16659.08514363117,16741.114344456942,23647.34046083067,25257.3266245274
2021-08-30,-12371.90332131146,33074.603585633406,33242.596955098335,41538.76611363682,48583.04568438341,42165.48535557722,46416.12236140885,16731.30042862792,16813.68521693432,24005.98719272489,25643.318818170977
2021-08-31,3649.769132728145,33059.29614873531,33227.31157518243,41521.39723409984,48568.57765153313,42165.48535557722,46416.12236140885,17687.34573296483,17774.43808063549,26527.039683760137,28341.161231177593
2021-09-01,-1852.7669670313103,33068.48669836605,33236.48184268595,41553.89435114107,48615.90214102724,42165.48535557722,46416.12236140885,17274.174877936115,17359.23277565047,25197.44835423466,26911.206908032113
2021-09-02,808.1791365692457,33066.73979109024,33234.734851292844,41556.98683761316,48625.20648826413,42165.48535557722,46416.12236140885,16781.178445049598,16863.80883230639,23869.022380600036,25500.129656911795
2021-09-03,-1610.6179279637458,33068.64913551216,33236.645526847315,41549.062259674756,48606.704907508334,42165.48535557722,46416.12236140885,16276.472617773436,16356.617837609168,22687.18721102059,24241.88880159503
2021-09-07,-3116.620970017927,33057.05916342134,33225.0360867,41603.74913939141,48729.21086260665,42165.48535557722,46416.12236140885,15807.292106292556,15885.127085075555,21752.86901131322,23242.75795302831
2021-09-08,3592.666653770269,33057.39837609045,33225.37431896182,41607.12243729316,48734.83339256096,42165.48535557722,46416.12236140885,15428.295579575286,15504.264382518837,21190.596672787833,22643.691381287983
2021-09-09,5290.5748855981055,33057.91316501017,33225.890164158736,41604.178407868894,48728.4566427733,42165.48535557722,46416.12236140885,15097.73254106781,15172.07365427705,20827.34590850132,22256.343280756097
2021-09-10,15012.765860902586,33068.92994585896,33236.92152505099,41557.654747682456,48621.632713090235,42165.48535557722,46416.12236140885,14945.026966033969,15018.616158223918,20982.537973832383,22423.56407469324
2021-09-13,-4563.118832904618,33099.27441355674,33267.35869060783,41555.760582935036,48575.24944647146,42165.48535557722,46416.12236140885,16826.692674920196,16909.547173877618,26204.350724860724,28033.24172152417
2021-09-14,910.1690491065092,33082.67958682435,33250.740971603045,41602.96071353783,48692.17899546148,42165.48535557722,46416.12236140885,16520.00413168755,16601.348498732754,25115.129967810266,26867.671557675225
2021-09-15,-10006.112715515575,33080.29964027391,33248.35743307046,41617.457160622245,48723.53871137639,42165.48535557722,46416.12236140885,16025.133372947212,16104.041000369467,23732.239620982917,25388.107169247145
2021-09-16,1522.399492333449,33060.97916686448,33229.03278273815,41613.93655111441,48745.728994497,42165.48535557722,46416.12236140885,16550.156555396,16631.64939273224,25092.64410731077,26845.933537325873
2021-09-17,14832.740884383566,33066.78177913957,33234.83214289503,41617.44940122705,48740.90944392393,42165.48535557722,46416.12236140885,16069.40602575508,16148.531651362526,23754.06781957641,25413.698714048303
2021-09-20,16486.660485120785,33105.52040319586,33273.64252634577,41644.90384729585,48736.27743100458,42165.48535557722,46416.12236140885,17724.914123475897,17812.191457598296,27828.253003079568,29782.758444493626
2021-09-21,-1570.1339808243067,33146.00307751833,33314.24440941332,41628.995090914585,48649.109410371304,42165.48535557722,46416.12236140885,19585.26586246802,19681.703553542113,31691.954676836405,33932.00409776846
2021-09-22,-11052.56023986824,33148.497580669115,33316.72921301928,41659.232751655894,48700.90455912681,42165.48535557722,46416.12236140885,19009.687106765527,19103.290652690863,29287.402980980813,31363.580061581222
2021-09-23,-6230.827471690744,33144.59522488,33312.8650776897,41590.99043402058,48575.63324225554,42165.48535557722,46416.12236140885,19476.9822328693,19572.886736224988,29794.68690906908,31913.524476492374
2021-09-24,-1679.6605443409544,33141.789728072785,33310.07010612525,41559.33649490971,48521.8347485543,42165.48535557722,46416.12236140885,19214.52819728021,19309.140379082386,28478.823103642037,30507.528762798767
2021-09-27,9185.38012455926,33138.7797776444,33307.05865921334,41569.88466296399,48547.270819767546,42165.48535557722,46416.12236140885,18653.747873882763,18745.59877789744,26603.21957425842,28499.80390714014
2021-09-28,26930.39487158523,33158.50267462323,33326.77317824759,41582.003083222095,48545.15186189373,42165.48535557722,46416.12236140885,18827.66728544552,18920.37456723939,26915.75826081819,28828.610602075347
2021-09-29,-166.03005154659064,33248.64512172026,33417.21975559197,41703.598836211684,48668.792855440064,42165.48535557722,46416.12236140885,23847.6316210157,23965.057166692026,38870.73858105048,41943.30389438141
2021-09-30,7583.465306702892,33249.719270362606,33418.29415007701,41700.65948637028,48661.21613815751,42165.48535557722,46416.12236140885,23121.330258995535,23235.17950262577,35328.46816166027,38134.35921436548
2021-10-01,-14840.30566733956,33262.61256959164,33431.21533501615,41643.35968658042,48533.96446806621,42165.48535557722,46416.12236140885,22829.675837891886,22942.088977505955,33392.41000997072,36051.41786767421
2021-10-04,18345.64199974317,33266.817598648384,33435.487530085586,41590.49691217638,48416.18856124842,42165.48535557722,46416.12236140885,23694.633584931864,23811.305769513052,34721.68226034846,37489.7142893159
2021-10-05,-14052.668591014244,33315.74287457641,33484.55813134607,41590.0439733964,48349.47460312847,42165.48535557722,46416.12236140885,25239.571912954627,25363.851361396955,37625.68785099975,40619.02066250017
2021-10-06,-8382.076697646962,33318.1342350939,33487.01374368001,41519.106815275634,48204.00137563088,42165.48535557722,46416.12236140885,25747.57215937494,25874.35299693161,37613.86054306636,40599.99445816617
2021-10-07,-7792.219808023932,33318.02415374938,33486.91623729319,41491.78757014809,48152.25743117824,42165.48535557722,46416.12236140885,25416.045116020945,25541.193517091215,35540.574060409876,38360.29126219788
2021-10-08,260.8899977063786,33315.07198164136,33483.98206674525,41445.93648105005,48072.273585485644,42165.48535557722,46416.12236140885,25038.630486611386,25161.920501091787,33707.62147073271,36360.3722073928
2021-10-11,3312.428529031674,33314.7186826515,33483.628453839294,41447.540380711864,48075.85921901664,42165.48535557722,46416.12236140885,24276.308138274966,24395.844483663306,31085.52315323641,33505.38893599652
2021-10-12,7500.590334248447,33307.1794920553,33476.070887111535,41476.478687834715,48140.46001302949,42165.48535557722,46416.12236140885,23612.318952223,23728.585820216922,29021.513029977297,31274.09107511116
2021-10-13,-4104.84970035975,33324.082938015046,33492.99618138638,41434.769115786985,48035.98502267281,42165.48535557722,46416.12236140885,23288.562194462687,23403.23488679378,28257.395010368105,30424.39619255748
2021-10-14,-18888.20513223984,33313.33537771412,33482.239468899934,41466.12366382986,48112.229702536664,42165.48535557722,46416.12236140885,22699.935214999707,22811.709512833528,26733.93678527718,28757.97394827207
2021-10-15,-4868.006584636615,33322.030537332816,33491.05817009126,41420.96107235445,47996.69956995939,42165.48535557722,46416.12236140885,24499.30767810785,24619.942071430953,32600.1217136657,35029.549094870585
2021-10-18,-8110.217032126787,33315.38287952804,33484.41239323347,41423.11710513869,48012.78089229661,42165.48535557722,46416.12236140885,23914.389190182537,24032.14344959078,30549.492254576817,32799.46116470841
2021-10-19,-6618.899489645682,33313.37656106252,33482.425036368026,41375.81122638174,47928.28697114934,42165.48535557722,46416.12236140885,23641.962112182093,23758.374942856466,29656.907755549226,31828.233548963348
2021-10-20,1155.9797115800077,33256.000677424185,33424.630363261815,41180.19977839648,47670.31125053345,42165.48535557722,46416.12236140885,23229.969453501206,23344.353635648586,28595.611072684842,30599.862219421026
2021-10-21,-3841.126226849675,33261.26775571137,33429.89277523701,41187.17561548723,47673.32804768025,42165.48535557722,46416.12236140885,22531.921873027033,22642.868874520675,26607.334356610627,28479.62146659174
2021-10-22,9013.214597675378,33259.54089010505,33428.168986645316,41179.34563566093,47662.365090370215,42165.48535557722,46416.12236140885,21954.889203169987,22062.994900453305,25241.322857361887,27026.016356689666
2021-10-25,144.71233595771423,33275.088146350194,33443.753553853996,41127.78739789316,47544.93391673916,42165.48535557722,46416.12236140885,21896.922871820952,22004.743143356434,25782.73505415875,27613.956876253254
2021-10-26,-5796.512060470167,33278.864086888556,33447.525063767825,41136.48338931642,47553.70150036328,42165.48535557722,46416.12236140885,21230.014541268047,21334.550961565143,24182.734749599567,25903.08235669803
2021-10-27,-18192.6986713166,33278.8922680956,33447.53923547019,41164.32671650696,47606.303369339344,42165.48535557722,46416.12236140885,20846.605001779113,20949.25351659748,23740.01440562998,25425.693576788963
2021-10-28,-8534.367203507429,33286.33150904101,33455.09308516845,41114.760163561215,47487.274638181996,42165.48535557722,46416.12236140885,22715.14818497246,22826.997391347675,30310.295134368673,32493.192793200866
2021-10-29,-4340.738935723906,33284.22935422156,33453.01266572838,41065.00324808302,47398.77318071637,42165.48535557722,46416.12236140885,22553.712267199167,22664.76656441789,29618.04200045854,31761.69394799142
2021-11-01,8987.893172899592,33284.2102961063,33452.993711675874,41064.705302229355,47398.265200490096,42165.48535557722,46416.12236140885,22006.09007554251,22114.447885508253,27886.151034661307,29911.739731803773
2021-11-02,-8023.61898732888,33293.86824420392,33462.6779442317,41043.65103681851,47346.39240025739,42165.48535557722,46416.12236140885,21941.809687859764,22049.850981715234,27849.90222670596,29879.035334244636
2021-11-03,-5974.282819634764,33286.52185641962,33455.34643899929,41017.75206363481,47311.01134807144,42165.48535557722,46416.12236140885,21759.15894334641,21866.300866409696,27454.580326100222,29460.212109942506
2021-11-04,-4045.409817527877,33280.9289740161,33449.761297217156,41003.36005314566,47294.76731532984,42165.48535557722,46416.12236140885,21369.20766279382,21474.429468898164,26477.97899822788,28414.462455586705
2021-11-05,-2142.2854463272015,33271.907450867584,33440.73419336928,41026.91328449767,47353.10176995948,42165.48535557722,46416.12236140885,20846.066864138134,20948.7127291711,25208.56352668223,27052.151463346185
2021-11-08,282.0039764059293,33256.90516570348,33425.704936726834,41083.22853233612,47479.42650207069,42165.48535557722,46416.12236140885,20247.845073911623,20347.54529967654,23850.51122336623,25593.664636714213
2021-11-09,1011.8171516460436,33261.50114518033,33430.28484776153,41118.522746829534,47536.308330149826,42165.48535557722,46416.12236140885,19631.671848997015,19728.33804277433,22587.733587890303,24236.3628951945
2021-11-10,14457.20358014985,33251.31885096495,33420.080670941075,41163.6772023893,47634.46461177837,42165.48535557722,46416.12236140885,19042.342833887025,19136.10717634921,21552.162527585602,23121.38630926068
2021-11-11,-1081.5677620647195,33284.79343504374,33453.64810084098,41126.922952513356,47521.00273610693,42165.48535557722,46416.12236140885,20216.894258266526,20316.44208246495,26237.843458257514,28165.535044585955
2021-11-12,-12158.349271734758,33285.78491675678,33454.58834341925,41199.118528923296,47657.656127536975,42165.48535557722,46416.12236140885,19610.693283518583,19707.25617900876,24633.026458573746,26443.906247576826
2021-11-15,771.3753192638342,33284.407068181856,33453.2589128115,41127.858723915895,47523.900751967034,42165.48535557722,46416.12236140885,20236.241737323402,20335.884828352588,26899.762240269814,28880.619333487517
2021-11-16,-4200.52135610402,33287.13844597418,33455.991301204784,41119.837837443956,47504.299154862165,42165.48535557722,46416.12236140885,19624.687563368538,19721.319366579773,25174.97883681784,27024.269968024837
2021-11-17,-3967.304291104127,33286.69309517985,33455.54768588396,41114.92554128609,47496.172393033245,42165.48535557722,46416.12236140885,19176.809730623227,19271.23618699993,24160.00524932672,25929.873229593763
2021-11-18,-11695.602858016458,33285.20299941789,33454.06072951906,41106.9811620047,47484.5542858806,42165.48535557722,46416.12236140885,18729.545146256816,18821.769275429062,23265.777130077855,24964.8150466154
2021-11-19,-4051.736529401992,33247.852174274376,33416.65657092677,41073.38947039133,47470.23653406505,42165.48535557722,46416.12236140885,19343.338876674698,19438.585321222843,25664.31902027818,27540.620014101693
2021-11-22,5865.854723545894,33248.7172204811,33417.50962386679,41103.221604571576,47523.98558305642,42165.48535557722,46416.12236140885,18895.64917206118,18988.6911961162,24532.451240102666,26324.16844138767
